duration,protocol_type,src_bytes,dst_bytes,failed_logins,logged_in,count,srv_count,serror_rate,srv_serror_rate,attack_type
0,tcp,129,157,29,0,73,11,0.07539607456597755,0.06127303454300162,2
0,tcp,133,98,20,0,30,16,0.08049967644987294,0.029323401772298797,2
0,tcp,140,75,33,0,48,18,0.1571040699126803,0.1264545706457009,2
0,tcp,83,127,20,0,61,5,0.16035103043340468,0.08914485270940098,2
0,tcp,98,131,28,0,92,18,0.007388561590516574,0.11522843297610569,2
0,tcp,131,92,13,0,61,12,0.10555700490498854,0.16530812071960882,2
0,tcp,83,160,24,0,29,16,0.08014954617993114,0.172058450356557,2
0,tcp,83,103,49,0,45,10,0.19875415460991291,0.05970580278137747,2
0,tcp,58,75,19,0,60,8,0.056752730391943396,0.13603938441155983,2
0,tcp,95,83,50,0,98,13,0.0508976982650367,0.14635962825117282,2
0,tcp,94,153,18,0,38,19,0.07730929481231295,0.10832108677149743,2
0,tcp,147,191,20,0,64,20,0.1478274535204814,0.0559665426630416,2
0,tcp,137,123,39,0,59,17,0.04304630294069239,0.16524399956005573,2
0,tcp,75,175,30,0,89,8,0.020069122336749224,0.03504351736927809,2
0,tcp,72,74,19,0,68,16,0.09075359668196573,0.14487854056404595,2
0,tcp,88,136,23,0,88,16,0.18793148271679783,0.04935382248522771,2
0,tcp,86,90,33,0,47,6,0.19952151593263592,0.1332051930964928,2
0,tcp,139,157,17,0,100,10,0.010942370006792435,0.12700528268091368,2
0,tcp,149,102,48,0,79,8,0.1703864751613941,0.171425450538629,2
0,tcp,117,86,39,0,81,17,0.08972876074688776,0.19727909194978638,2
0,tcp,77,120,19,0,86,15,0.08258510871856209,0.030619210344746017,2
0,tcp,127,155,20,0,94,8,0.0017970831700645507,0.01185985916557133,2
0,tcp,89,135,50,0,25,6,0.10378394841823009,0.004195413474609633,2
0,tcp,107,112,21,0,47,6,0.19623518904566423,0.011233818815203911,2
0,tcp,72,82,44,0,57,11,0.04158339676801051,0.159788242618065,2
0,tcp,145,97,13,0,41,11,0.17597282241765133,0.007728311502014762,2
0,tcp,90,197,27,0,64,18,0.18615390275176938,0.0072152102468317604,2
0,tcp,82,58,23,0,41,11,0.15635252982456088,0.1978619367274953,2
0,tcp,125,120,46,0,47,15,0.16077751062732082,0.18252082974086323,2
0,tcp,73,52,25,0,48,13,0.15286320113724275,0.10550548773633889,2
0,tcp,104,77,16,0,41,15,0.09185603524958436,0.023603500250498247,2
0,tcp,52,173,48,0,47,5,0.1497364821587037,0.05306628494362611,2
0,tcp,126,147,21,0,60,10,0.1490236134915662,0.1565362361447452,2
0,tcp,125,144,43,0,40,17,0.16027451529854764,0.1673765759120868,2
0,tcp,61,63,17,0,74,15,0.13551246557310018,0.14716783179389445,2
0,tcp,122,132,45,0,69,18,0.15938787568495572,0.16090700018665785,2
0,tcp,52,95,15,0,21,14,0.03056638336884603,0.02463599979766158,2
0,tcp,83,121,38,0,84,14,0.020119861909837458,0.06596519668740923,2
0,tcp,137,140,48,0,80,20,0.07342214245101282,0.019240137024222493,2
0,tcp,146,140,37,0,81,7,0.17978242155111457,0.12586693294810253,2
0,tcp,108,187,31,0,40,10,0.1281216567177775,0.0877799742290218,2
0,tcp,87,99,26,0,56,11,0.08151287482950964,0.06591993528056793,2
0,tcp,123,194,36,0,76,7,0.11514053118332457,0.14519828918825375,2
0,tcp,93,76,46,0,38,14,0.09983284065568597,0.02912114334933389,2
0,tcp,135,167,28,0,87,8,0.17693499252861764,0.17587385742743392,2
0,tcp,136,85,30,0,68,6,0.06656478474892694,0.16737327558371537,2
0,tcp,93,138,44,0,96,16,0.07693782366645063,0.004908944468639521,2
0,tcp,136,144,12,0,88,14,0.05419660072221558,0.08389636555437657,2
0,tcp,130,70,43,0,57,15,0.0017641618511751167,0.15878750625193183,2
0,tcp,118,60,47,0,28,12,0.008353711739144542,0.13627649999440214,2
0,tcp,98,162,44,0,78,7,0.14992296097533628,0.16607081967115475,2
0,tcp,66,199,14,0,45,10,0.13125810763775753,0.11905144125196683,2
0,tcp,88,96,31,0,73,13,0.05110202985682253,0.1368119434895799,2
0,tcp,131,71,27,0,27,9,0.06572188974895325,0.14786212459991613,2
0,tcp,103,87,37,0,98,7,0.14355222553416508,0.13567752595029464,2
0,tcp,54,140,10,0,57,13,0.15086371787246802,0.015066283618322164,2
0,tcp,66,116,15,0,76,8,0.0727933994067103,0.08043834429128138,2
0,tcp,91,182,24,0,62,16,0.021188925736587174,0.060187190963712944,2
0,tcp,94,113,48,0,21,15,0.09777535225835919,0.17462017493504334,2
0,tcp,145,155,27,0,35,14,0.03201260052394533,0.04030311690031292,2
0,tcp,66,176,10,0,25,14,0.11898052723436303,0.12162434473264483,2
0,tcp,71,174,48,0,95,11,0.15768097645325607,0.188194178885234,2
0,tcp,97,140,13,0,81,12,0.09006845700993188,0.13379212936078783,2
0,tcp,58,101,19,0,90,19,0.15671858478562628,0.09490343483102277,2
0,tcp,73,67,23,0,74,8,0.15090095385272545,0.035511981808749996,2
0,tcp,113,193,31,0,43,8,0.014221793389367465,0.14937681942658446,2
0,tcp,65,158,33,0,73,20,0.07170074853501658,0.1689677802678684,2
0,tcp,83,185,36,0,88,18,0.06991900246620618,0.043184902105170724,2
1,tcp,46,50,0,0,95,4,0.44889804854302995,0.46134586766951535,3
1,tcp,41,27,0,0,82,2,0.689748773354454,0.6759869543726431,3
2,icmp,44,46,0,0,74,3,0.5278953999371332,0.4487740847442808,3
1,icmp,33,20,0,0,123,1,0.48751969900309733,0.34888136596729696,3
1,tcp,42,44,0,0,125,1,0.3334072688519196,0.5512533372479704,3
5,tcp,17,31,0,0,54,2,0.5167195668356876,0.5164758118471616,3
2,icmp,26,48,0,0,84,3,0.44584855179831445,0.5747462915260729,3
5,tcp,20,26,0,0,94,2,0.32973214205776324,0.3215337750517037,3
1,icmp,40,45,0,0,55,1,0.32220375505899596,0.5705178106554785,3
5,icmp,34,20,0,0,63,2,0.5342908425896601,0.3879033940790526,3
2,tcp,44,29,0,0,96,5,0.38659799061153444,0.6173658090762835,3
5,icmp,16,15,0,0,144,2,0.5573575422387466,0.5429638248258131,3
4,icmp,23,38,0,0,85,4,0.6755024055792389,0.30245328438288416,3
5,tcp,44,45,0,0,125,3,0.4176118143759291,0.41547013416558437,3
3,tcp,10,33,0,0,130,4,0.5040069136440639,0.3510738445057634,3
1,icmp,27,46,0,0,135,2,0.6347649228017503,0.5143638393205185,3
1,icmp,43,20,0,0,147,5,0.5330776279973591,0.4103097162598064,3
1,icmp,11,10,0,0,87,1,0.5182425691320534,0.6918147687102704,3
2,icmp,48,30,0,0,89,4,0.5452217961689939,0.5803337570236224,3
3,tcp,31,28,0,0,119,1,0.5184379803738807,0.6856836237329462,3
1,tcp,36,20,0,0,123,3,0.5269344343161151,0.6605602487066736,3
4,icmp,34,23,0,0,109,5,0.5031373942555737,0.3007193241859915,3
1,tcp,44,10,0,0,79,2,0.3940451195232988,0.4153108280160532,3
3,icmp,30,32,0,0,106,5,0.5782957194732783,0.5498225233837972,3
2,tcp,27,20,0,0,83,5,0.6128482825682059,0.3975338868737225,3
4,icmp,34,12,0,0,58,5,0.4166569633512681,0.6438667300446986,3
1,tcp,43,29,0,0,124,3,0.433290143427649,0.3081213195415128,3
4,icmp,23,43,0,0,117,4,0.6720077700301734,0.5361548105825935,3
1,tcp,39,41,0,0,146,4,0.46028090625371465,0.47452527015059043,3
3,icmp,31,23,0,0,123,3,0.37013336985308437,0.6247063222119413,3
4,tcp,43,22,0,0,54,1,0.6217557027895118,0.32225394089200426,3
2,icmp,18,27,0,0,106,5,0.38674788575291696,0.6393852573281225,3
4,icmp,35,26,0,0,131,1,0.5779430124040676,0.38406075378086035,3
5,icmp,33,49,0,0,82,1,0.6259514790740074,0.6149185627758373,3
4,tcp,50,40,0,0,89,5,0.6796596110654143,0.6283194212368863,3
3,icmp,41,44,0,0,69,3,0.635614966327523,0.5355057122067056,3
1,tcp,15,31,0,0,65,2,0.4448367979795968,0.6720099496764076,3
4,icmp,17,33,0,0,68,1,0.6020715568032242,0.41300964362914644,3
5,tcp,28,27,0,0,144,4,0.4246588846138817,0.38154813148499334,3
5,icmp,46,21,0,0,61,4,0.433247924543678,0.6644763426655322,3
5,icmp,13,12,0,0,64,2,0.5903597569998398,0.3942922588690656,3
2,icmp,39,43,0,0,64,3,0.5785960452074237,0.3957860216456151,3
2,tcp,42,43,0,0,58,2,0.5557869866055272,0.33393295732279354,3
4,icmp,17,14,0,0,131,2,0.6409737023097407,0.5568338056360285,3
5,tcp,26,38,0,0,51,3,0.5140484966486694,0.3964668894009352,3
5,tcp,44,23,0,0,92,3,0.4493516286451536,0.3857106307424095,3
4,icmp,14,43,0,0,61,5,0.5877425553386576,0.629663928340474,3
1,tcp,29,44,0,0,106,1,0.3126408705508092,0.44586774246181216,3
4,icmp,29,10,0,0,130,3,0.5264217208945944,0.5434380678650346,3
2,icmp,12,13,0,0,116,5,0.6936919102040617,0.557375980956575,3
4,icmp,48,46,0,0,93,3,0.6496728808442437,0.606716533265169,3
2,icmp,21,36,0,0,62,5,0.6973352178692221,0.6200322318455214,3
1,icmp,44,12,0,0,119,5,0.5303742054059191,0.36469050546404874,3
4,tcp,11,46,0,0,67,5,0.6771849877055353,0.4761294486253941,3
2,icmp,26,13,0,0,103,4,0.49498649385008076,0.3831729179734728,3
4,icmp,18,34,0,0,93,3,0.5444030132834088,0.537352487064681,3
5,icmp,19,16,0,0,58,5,0.6439247024204345,0.3502276011092322,3
3,icmp,18,41,0,0,133,3,0.6617274232136037,0.39734307287444415,3
2,icmp,12,32,0,0,83,4,0.5310847610604749,0.5943238840870331,3
3,tcp,11,15,0,0,143,2,0.3462914102318422,0.3302404901168221,3
4,tcp,36,27,0,0,116,4,0.32715720182588903,0.33781327138924616,3
3,icmp,19,14,0,0,120,4,0.5224672218960237,0.311161583855095,3
2,tcp,44,25,0,0,142,3,0.6251503133141623,0.44981343798840423,3
4,tcp,34,15,0,0,142,3,0.3956446442384974,0.6053487908457087,3
3,tcp,20,43,0,0,67,1,0.4285196847802802,0.5370744711914861,3
4,tcp,13,35,0,0,133,1,0.4024340627806299,0.5955743474165069,3
4,tcp,28,10,0,0,127,2,0.5892972859891457,0.40732684634312116,3
4,icmp,28,44,0,0,101,3,0.4807481998043752,0.48572512770198367,3
5,tcp,43,23,0,0,50,2,0.5066005717930572,0.5023777507028968,3
2,icmp,33,10,0,0,109,4,0.6685840517678903,0.30665126372524704,3
2,tcp,39,13,0,0,70,5,0.6077424030161833,0.529859870200944,3
4,tcp,18,32,0,0,68,4,0.44631101079658464,0.6867470808967353,3
3,tcp,47,23,0,0,55,1,0.46215149715090237,0.44265836312942536,3
2,icmp,12,31,0,0,71,3,0.3465944915173444,0.6271963038694147,3
5,tcp,40,22,0,0,86,3,0.5779640444560135,0.4600320958846203,3
5,tcp,20,35,0,0,109,5,0.6307380940492944,0.6262882402830812,3
5,tcp,43,20,0,0,145,1,0.3734496305809675,0.3164223919345947,3
1,icmp,30,41,0,0,100,1,0.4650509321510539,0.4140888011293209,3
1,tcp,27,20,0,0,91,4,0.6786212536207006,0.6837056534136134,3
5,icmp,17,24,0,0,147,2,0.43473491712278645,0.6696652215460333,3
4,icmp,33,30,0,0,138,3,0.6101317542435236,0.5069747484810616,3
4,icmp,22,47,0,0,146,4,0.6755778348063499,0.6381433325433947,3
5,icmp,21,25,0,0,140,2,0.48512435602916093,0.6243149222198947,3
1,tcp,10,22,0,0,121,1,0.6676706915615299,0.6816626713598181,3
4,tcp,11,50,0,0,146,3,0.35774729231742775,0.45816552313407527,3
1,icmp,22,37,0,0,119,4,0.3454218640073738,0.3879596619779629,3
1,tcp,46,35,0,0,113,2,0.4224619259412914,0.6765808232336763,3
2,icmp,24,21,0,0,125,1,0.52021664376428,0.6150018225812433,3
4,icmp,22,14,0,0,144,2,0.4610669077475473,0.6505174425493253,3
3,icmp,46,13,0,0,57,5,0.6266851390401262,0.6136390239111911,3
1,tcp,46,28,0,0,131,1,0.6333847971181771,0.3777626454715969,3
5,tcp,26,22,0,0,132,4,0.375272858838685,0.6280180956596353,3
1,tcp,24,30,0,0,140,5,0.6550391217303825,0.39956383710837823,3
5,icmp,30,29,0,0,84,5,0.6711489708323399,0.4809396335712044,3
3,icmp,46,41,0,0,140,2,0.3492813084735186,0.5759947307917652,3
4,tcp,38,47,0,0,117,1,0.38095516161132437,0.5573383426016499,3
3,icmp,24,10,0,0,107,1,0.5276263546674561,0.541739588226927,3
0,tcp,0,0,0,0,434,211,0.9612681782118699,0.9117526556961292,1
0,tcp,0,0,0,0,351,340,0.8787765173052327,0.9186983606819699,1
0,tcp,0,0,0,0,338,380,0.9601336183698251,0.9206522915233658,1
0,tcp,0,0,0,0,448,270,0.9269372580198179,0.8941971808825476,1
0,tcp,0,0,0,0,465,345,0.8604580058238978,0.8660374780191556,1
0,tcp,0,0,0,0,247,427,0.8001824906841634,0.8558997215278119,1
0,tcp,0,0,0,0,201,312,0.9291665317190607,0.9915468958491168,1
0,tcp,0,0,0,0,330,442,0.9385350396011496,0.8247463659697192,1
0,tcp,0,0,0,0,241,406,0.8015672505199665,0.8100386202350386,1
0,tcp,0,0,0,0,374,244,0.9313802396619172,0.968402544623738,1
0,tcp,0,0,0,0,222,490,0.9375006917233772,0.8420227570399118,1
0,tcp,0,0,0,0,407,456,0.8226771247202247,0.9959564217991266,1
0,tcp,0,0,0,0,465,241,0.878321835296695,0.9926591980321948,1
0,tcp,0,0,0,0,262,427,0.931406950820846,0.9207086921476898,1
0,tcp,0,0,0,0,318,375,0.9555502731969915,0.9478933422328005,1
0,tcp,0,0,0,0,347,417,0.8125059829922452,0.8290454099637581,1
0,tcp,0,0,0,0,260,394,0.96717610218182,0.8396641329036911,1
0,tcp,0,0,0,0,470,362,0.9183724711139023,0.9035129454823551,1
0,tcp,0,0,0,0,465,383,0.8721018452696335,0.9846420884347479,1
0,tcp,0,0,0,0,363,446,0.8897773748456508,0.9283247630199767,1
0,tcp,0,0,0,0,326,351,0.8627330527317985,0.8472649317864632,1
0,tcp,0,0,0,0,293,208,0.8367411021852494,0.8155683175999543,1
0,tcp,0,0,0,0,351,454,0.9077374424277757,0.8766090719958063,1
0,tcp,0,0,0,0,474,351,0.9829804256653493,0.8971165292966199,1
0,tcp,0,0,0,0,409,477,0.9944176494474377,0.9130520293538367,1
0,tcp,0,0,0,0,476,439,0.9037855690678196,0.9399498282920601,1
0,tcp,0,0,0,0,393,277,0.8561511939578935,0.8768747817493925,1
0,tcp,0,0,0,0,481,276,0.8593266100604856,0.9189176993823428,1
0,tcp,0,0,0,0,442,411,0.8550788858130308,0.8432166856778543,1
0,tcp,0,0,0,0,244,335,0.9107044090106347,0.8388900192000297,1
0,tcp,0,0,0,0,243,471,0.9423213415375604,0.9935202799690563,1
0,tcp,0,0,0,0,286,222,0.9472216350774403,0.9047609262638087,1
0,tcp,0,0,0,0,355,406,0.8203827928335209,0.9507500847460477,1
0,tcp,0,0,0,0,316,429,0.9770677495109803,0.9814146162763168,1
0,tcp,0,0,0,0,485,247,0.9960239868903147,0.8246664376448642,1
0,tcp,0,0,0,0,480,245,0.8778195031997239,0.9736463390097823,1
0,tcp,0,0,0,0,454,241,0.8713569726042978,0.9397481309977653,1
0,tcp,0,0,0,0,420,224,0.9925538555381301,0.8042561484818689,1
0,tcp,0,0,0,0,353,212,0.8933123203121707,0.9126402709869678,1
0,tcp,0,0,0,0,476,312,0.9341289445954459,0.8548868136540775,1
0,tcp,0,0,0,0,305,249,0.9768676367997121,0.9821020797609454,1
0,tcp,0,0,0,0,400,326,0.9052328170239567,0.9717705483991755,1
0,tcp,0,0,0,0,310,223,0.801150556515226,0.8801429656993913,1
0,tcp,0,0,0,0,365,394,0.9840046512130036,0.860583658725941,1
0,tcp,0,0,0,0,295,343,0.852300594839712,0.9869505861934357,1
0,tcp,0,0,0,0,256,255,0.9451591716279075,0.8019475345973216,1
0,tcp,0,0,0,0,467,483,0.9672460757578123,0.9633653880732687,1
0,tcp,0,0,0,0,282,321,0.8184635955787727,0.8770213540568995,1
0,tcp,0,0,0,0,358,444,0.94292173938163,0.9557810512557242,1
0,tcp,0,0,0,0,421,284,0.9918224159102904,0.9395592179555938,1
0,tcp,0,0,0,0,479,437,0.8686816912276237,0.8092245104537966,1
0,tcp,0,0,0,0,446,343,0.9521466040800852,0.8853217283235668,1
0,tcp,0,0,0,0,481,302,0.9356009119988804,0.955131636770956,1
0,tcp,0,0,0,0,245,221,0.8848132314679298,0.9163133338019075,1
0,tcp,0,0,0,0,328,431,0.8814510917434435,0.8260608706910316,1
0,tcp,0,0,0,0,358,494,0.8161215234268839,0.9126553617929353,1
0,tcp,0,0,0,0,407,279,0.9294855010355086,0.8889398007548986,1
0,tcp,0,0,0,0,265,443,0.8042729245354693,0.8783872194510001,1
0,tcp,0,0,0,0,313,371,0.9970843525608714,0.8200815947612654,1
0,tcp,0,0,0,0,399,349,0.9068100267368141,0.9245520468145701,1
0,tcp,0,0,0,0,352,375,0.817282875416644,0.825908516609482,1
0,tcp,0,0,0,0,450,361,0.8848146810504157,0.9134229757828799,1
0,tcp,0,0,0,0,297,320,0.8870505172416985,0.942623380186779,1
0,tcp,0,0,0,0,490,463,0.8251261626299683,0.8336464875478614,1
0,tcp,0,0,0,0,482,373,0.9304117517091268,0.854236283743558,1
0,tcp,0,0,0,0,325,378,0.8099249435033806,0.8843412994480324,1
0,tcp,0,0,0,0,420,418,0.854660585006172,0.8001910791616385,1
0,tcp,0,0,0,0,437,462,0.8139183214527571,0.9429908125514704,1
0,tcp,0,0,0,0,462,307,0.8633253279700308,0.8780736150025028,1
0,tcp,0,0,0,0,311,341,0.9317596000853636,0.9847187471805909,1
0,tcp,0,0,0,0,212,236,0.9151822350064256,0.8477551472511556,1
0,tcp,0,0,0,0,333,321,0.943999735692184,0.9302432529669473,1
0,tcp,0,0,0,0,373,296,0.9863514434730247,0.927938631481818,1
0,tcp,0,0,0,0,211,281,0.8218209904498475,0.9552617378162191,1
0,tcp,0,0,0,0,234,303,0.9287567487143491,0.9037259918188217,1
0,tcp,0,0,0,0,474,460,0.9785080952366261,0.9177440246926779,1
0,tcp,0,0,0,0,323,221,0.9379971496592735,0.8412567435813262,1
0,tcp,0,0,0,0,421,474,0.9003474876377632,0.9394897665626721,1
0,tcp,0,0,0,0,296,449,0.8004835385196459,0.8018810350910477,1
0,tcp,0,0,0,0,355,383,0.8355143034337567,0.8154199853214847,1
0,tcp,0,0,0,0,391,372,0.9977581071534944,0.8105904737889206,1
0,tcp,0,0,0,0,479,289,0.9421526599851876,0.896119389771228,1
0,tcp,0,0,0,0,380,405,0.969984776172057,0.8401604648154767,1
0,tcp,0,0,0,0,480,352,0.8300061313636552,0.8656401759518777,1
0,tcp,0,0,0,0,245,214,0.9797655187874607,0.9955778435273203,1
0,tcp,0,0,0,0,340,322,0.9042642505734538,0.911667939627556,1
0,tcp,0,0,0,0,384,218,0.8770155454145706,0.8389014291577055,1
0,tcp,0,0,0,0,377,441,0.9000021555555947,0.9895942491760609,1
0,tcp,0,0,0,0,256,417,0.9001129788578063,0.9179852928296214,1
0,tcp,0,0,0,0,257,272,0.8224369216343682,0.9568331829923818,1
0,tcp,0,0,0,0,295,456,0.9687399149475543,0.8974773973534373,1
0,tcp,0,0,0,0,349,257,0.9185947276926965,0.8637585063045504,1
0,tcp,0,0,0,0,391,335,0.820753275903802,0.8323493746098387,1
0,tcp,0,0,0,0,200,481,0.8659455545292732,0.8814462602705158,1
0,tcp,0,0,0,0,374,495,0.9665685713527172,0.9930927172867448,1
0,tcp,0,0,0,0,391,490,0.865427232430686,0.989569885304285,1
0,tcp,0,0,0,0,408,286,0.937944556751488,0.9874189027524628,1
0,tcp,0,0,0,0,318,319,0.8744161195882839,0.8762509409084208,1
0,tcp,0,0,0,0,203,409,0.8735757240130079,0.9908824087404483,1
0,tcp,0,0,0,0,282,402,0.8475600759509536,0.9376791651419728,1
0,tcp,0,0,0,0,256,218,0.8407156864282203,0.9860995878800765,1
0,tcp,0,0,0,0,280,268,0.8050200386676317,0.832660770768041,1
0,tcp,0,0,0,0,345,361,0.8630297019266222,0.8497090707898735,1
0,tcp,0,0,0,0,483,464,0.9560320116210883,0.8403007983530038,1
0,tcp,0,0,0,0,457,224,0.8867019856525775,0.8154060581489893,1
0,tcp,0,0,0,0,266,448,0.9971743337871739,0.8339471033701731,1
0,tcp,0,0,0,0,491,296,0.8229895738180757,0.8661410751454671,1
0,tcp,0,0,0,0,353,480,0.922218358211581,0.8516416155758202,1
0,tcp,0,0,0,0,363,468,0.8881848481076418,0.8328630131854761,1
0,tcp,0,0,0,0,491,464,0.9522176529740648,0.8230541202341609,1
0,tcp,0,0,0,0,374,260,0.9606439658308034,0.9460623770960186,1
0,tcp,0,0,0,0,472,307,0.8814056917645454,0.831918093527843,1
0,tcp,0,0,0,0,245,292,0.9886898144885383,0.9210322155081433,1
0,tcp,0,0,0,0,231,425,0.8752390439505803,0.8280534241720808,1
0,tcp,0,0,0,0,469,294,0.9409861273203007,0.9238351010358403,1
0,tcp,0,0,0,0,490,376,0.86537132008663,0.9752139785896166,1
0,tcp,0,0,0,0,367,353,0.8254198835874551,0.8887019516622101,1
0,tcp,0,0,0,0,219,282,0.8883976648472975,0.8652430465807871,1
0,tcp,0,0,0,0,259,477,0.8177189291401032,0.8353546945617221,1
0,tcp,0,0,0,0,405,406,0.9141002413871152,0.9019895963269117,1
0,tcp,0,0,0,0,490,389,0.9747846304343692,0.8826586447609144,1
0,tcp,0,0,0,0,206,371,0.9966497552063318,0.8360949289381959,1
0,tcp,0,0,0,0,283,234,0.991055573096957,0.9263767765603624,1
0,tcp,0,0,0,0,353,233,0.8613710740538416,0.8658413457144741,1
0,tcp,0,0,0,0,491,279,0.8503106464833107,0.8931699057449334,1
0,tcp,0,0,0,0,242,333,0.861889807085045,0.8264508081652955,1
0,tcp,0,0,0,0,336,201,0.8471572950962528,0.9030966798536251,1
0,tcp,0,0,0,0,272,441,0.8245468331047298,0.8498576418235916,1
0,tcp,0,0,0,0,313,406,0.8985186736155457,0.9023874269021317,1
0,tcp,0,0,0,0,205,226,0.87884259242281,0.9333840685832199,1
0,tcp,0,0,0,0,421,360,0.8189133086466112,0.8821763139913151,1
0,tcp,0,0,0,0,203,426,0.9946196560018776,0.9395021324935032,1
0,tcp,0,0,0,0,328,483,0.9134600144273177,0.9180774180379243,1
0,tcp,0,0,0,0,420,313,0.9249583087611225,0.8947279378312957,1
0,tcp,0,0,0,0,234,433,0.9866064390930407,0.8055883786744461,1
0,tcp,0,0,0,0,343,394,0.874281220782917,0.9477396995345077,1
0,tcp,0,0,0,0,417,222,0.9591979482426245,0.9313807060996263,1
0,tcp,0,0,0,0,454,371,0.8038443740274972,0.9690112300423659,1
0,tcp,0,0,0,0,215,467,0.8416079369517073,0.9149612990536506,1
0,tcp,0,0,0,0,333,248,0.8098777571500095,0.8715622731543561,1
0,tcp,0,0,0,0,265,262,0.9072673099422855,0.9185382307165619,1
0,tcp,0,0,0,0,360,211,0.9951581073849878,0.8967858452432059,1
0,tcp,0,0,0,0,325,253,0.9310452479222342,0.8857739986319015,1
0,tcp,0,0,0,0,285,325,0.909902586799039,0.8407336145702902,1
0,tcp,0,0,0,0,205,367,0.8498526936776738,0.904478513351561,1
0,tcp,0,0,0,0,354,308,0.8393596584045019,0.9053467888776178,1
0,tcp,0,0,0,0,305,335,0.9549087417519035,0.8554552045303335,1
0,tcp,0,0,0,0,438,375,0.8092733795819219,0.8456537663267976,1
0,tcp,0,0,0,0,422,416,0.9104429338678859,0.9506199586000385,1
0,tcp,0,0,0,0,390,416,0.8397064836800028,0.9616526210952457,1
0,tcp,0,0,0,0,431,420,0.9741368790056721,0.8672848902814317,1
0,tcp,0,0,0,0,348,423,0.8803429967951242,0.8243021520198704,1
0,tcp,0,0,0,0,395,469,0.8265005226403765,0.903945388371527,1
0,tcp,0,0,0,0,297,460,0.9571623249105641,0.811399868445582,1
0,tcp,0,0,0,0,267,239,0.8508718312643637,0.8986541846840846,1
0,tcp,0,0,0,0,324,291,0.9205913607148526,0.9563018350389066,1
0,tcp,0,0,0,0,305,489,0.9312661124470096,0.9219243277686671,1
0,tcp,0,0,0,0,327,236,0.8106705177866893,0.9830348265496842,1
0,tcp,0,0,0,0,272,217,0.9440913729854129,0.8735000216338491,1
0,tcp,0,0,0,0,499,377,0.8349745299238456,0.9831419279742313,1
0,tcp,0,0,0,0,214,455,0.9744508088261601,0.9701562804501485,1
