duration,protocol_type,src_bytes,dst_bytes,failed_logins,logged_in,count,srv_count,serror_rate,srv_serror_rate,attack_type
4,icmp,21,24,0,0,118,3,0.6132757198848735,0.30441147170669236,3
1,icmp,17,31,0,0,98,2,0.41378797638233045,0.6720190887576951,3
5,tcp,19,43,0,0,59,4,0.3388238532433905,0.641488801602132,3
3,tcp,32,36,0,0,85,5,0.39917230001295106,0.5224848144401895,3
1,tcp,22,36,0,0,130,3,0.45353003625283517,0.6279190237247938,3
5,icmp,10,10,0,0,85,5,0.36029287551057965,0.6725070423478697,3
4,tcp,44,36,0,0,52,3,0.4632643040715583,0.5579413366289615,3
5,tcp,18,21,0,0,85,4,0.6088119985740651,0.62377418892711,3
5,tcp,31,37,0,0,146,1,0.6856385821087483,0.4624211459270054,3
3,tcp,50,21,0,0,53,4,0.5693203190503315,0.3206623796571974,3
1,icmp,24,41,0,0,75,2,0.5159453694648994,0.5700195323676169,3
3,tcp,22,48,0,0,74,1,0.46245116363683164,0.5295222874108079,3
3,tcp,33,42,0,0,75,3,0.37576519311466855,0.6673463060104154,3
3,icmp,49,31,0,0,86,2,0.5900457554025031,0.6227752080073785,3
3,icmp,10,49,0,0,122,4,0.6688755329435343,0.48646227635580563,3
2,tcp,634,2642,0,1,3,4,0.020893077390359532,0.03551313468889926,0
3,udp,554,2491,0,1,5,2,0.008949946516897844,0.03246638442214596,0
2,tcp,248,4691,0,1,10,2,0.04316607584350209,0.02882363318774758,0
8,udp,421,4120,0,1,10,10,0.029521655684975563,0.03984100897708163,0
1,udp,932,3857,0,1,3,8,0.022762477954426198,0.016198607440030422,0
10,icmp,555,4914,0,1,1,3,0.03072930661222595,0.016746757615668302,0
5,icmp,702,1945,0,1,6,7,0.017765095659521835,0.010414411304059552,0
5,udp,619,4253,0,1,9,9,0.0037050252847187215,0.04857485433063045,0
5,udp,230,2566,0,1,6,10,0.01480188550950095,0.04784686632707268,0
4,icmp,937,4965,0,1,10,4,0.026436819373993194,0.02986069073233887,0
6,udp,559,3417,0,1,1,1,0.0028318401568013297,0.027677051640339057,0
2,tcp,456,2344,0,1,9,1,0.039785328184123295,0.010455930550749816,0
1,udp,468,2286,0,1,2,5,0.025973509493453145,0.04063250418625548,0
1,tcp,979,3113,0,1,1,10,0.016301276603579506,0.0017634191517769571,0
3,udp,553,3165,0,1,7,10,0.022168634845799364,0.00144512452374152,0
4,icmp,575,2364,0,1,8,10,0.01413262255237503,0.043229049728657716,0
5,udp,457,1948,0,1,9,5,0.015069622593623423,0.0046061749072573545,0
2,udp,548,4486,0,1,2,7,0.014444276435324893,0.025780463818151925,0
7,udp,842,3091,0,1,1,5,0.005671544639095505,0.033855284818953585,0
1,udp,554,4829,0,1,5,1,0.0057906018555996756,0.04222767881698442,0
8,tcp,487,3068,0,1,5,10,0.03665102709095796,0.013915350941286521,0
6,tcp,279,3829,0,1,6,3,0.031950067002799835,0.03934244642845385,0
10,udp,616,3011,0,1,2,6,0.006512414634115816,0.019240629341859855,0
8,udp,222,4648,0,1,6,9,0.024683059289210857,0.017326225324935465,0
3,icmp,941,3271,0,1,3,7,0.030542893774362753,0.004626147747608745,0
1,tcp,627,3900,0,1,8,5,0.04160574668731951,0.047111426561146225,0
10,udp,371,4801,0,1,6,5,0.036001439950923156,0.036375732230106095,0
9,icmp,212,4087,0,1,9,2,0.03719769201289134,0.04335002471236086,0
3,icmp,829,2408,0,1,3,5,0.005296713991089108,0.0008614071402047952,0
10,icmp,540,2368,0,1,10,4,0.014802422750429006,0.03959932368329548,0
7,tcp,403,3152,0,1,8,7,0.034625998586219384,0.03252841027052577,0
10,tcp,481,1548,0,1,2,9,0.005855565912404204,0.04862553300326996,0
3,tcp,925,3640,0,1,2,1,0.03665095515879887,0.00791051760624041,0
5,udp,463,2971,0,1,3,5,0.04928381361607246,0.036769085486935395,0
4,tcp,946,3390,0,1,5,3,0.01889273182969911,0.04159304203803282,0
5,udp,561,2008,0,1,10,2,0.036982010602793526,0.02141284514968943,0
8,tcp,821,2218,0,1,3,10,0.0167592494770847,0.011246726681658176,0
1,icmp,581,4424,0,1,7,1,0.043776209362104655,0.04892772132287376,0
1,tcp,916,4820,0,1,1,5,0.032070647826012724,0.036133655997958244,0
7,udp,481,3350,0,1,7,1,0.015099278287251983,0.018458662191299786,0
5,udp,651,3104,0,1,9,10,0.000420344447661658,0.0015049245052869199,0
3,udp,379,1880,0,1,3,2,0.029447616134714014,0.003937443957029408,0
10,tcp,309,2110,0,1,4,4,0.017732318052949964,0.01452595056882966,0
8,udp,354,2228,0,1,4,1,0.03882672372773388,0.0447194294439863,0
3,udp,533,3299,0,1,1,2,0.01619686951181622,0.0096605664538234,0
9,icmp,536,4430,0,1,8,8,0.04461700490546785,0.04221207221295512,0
9,udp,539,4658,0,1,4,1,0.04698044827208192,0.029881454356478217,0
7,tcp,411,2712,0,1,2,5,0.03252772610307144,0.049395640176664785,0
2,udp,642,2805,0,1,8,2,0.010821721109386468,0.01744815428242923,0
2,icmp,584,2249,0,1,9,7,0.02658959070656163,0.04442090460991013,0
5,udp,232,4116,0,1,7,4,0.015542298199564993,0.008091940607947412,0
6,udp,659,3386,0,1,9,10,0.011573458267290233,0.009442978153246052,0
5,tcp,804,1654,0,1,9,2,0.01898092947973339,0.020934589053966193,0
1,tcp,896,2410,0,1,10,2,0.021634988152109565,0.01578385717301588,0
7,udp,589,2096,0,1,9,6,0.04725272416917722,0.005146808028292283,0
5,udp,918,3271,0,1,1,6,0.024201911776486125,0.01861676359827052,0
1,udp,844,3123,0,1,3,1,0.04571019481676285,0.0007240112617557248,0
2,udp,758,4584,0,1,7,4,0.03823525951894595,0.034765114570313234,0
6,icmp,936,4927,0,1,9,3,0.0401198288358291,0.014931905363655414,0
2,tcp,522,2096,0,1,2,7,0.028752517994638557,0.014274142084259573,0
7,udp,416,2914,0,1,4,7,0.048379308237413994,0.0199375550991131,0
5,icmp,491,3869,0,1,2,4,0.04567930143082761,0.002995031392849479,0
6,tcp,700,4494,0,1,2,7,0.03390826083392637,0.045130179119525965,0
1,udp,458,3479,0,1,5,8,0.03369354022065696,0.013920631625312402,0
4,udp,363,4260,0,1,1,5,0.040735913055533424,0.04332649320922532,0
8,tcp,598,4918,0,1,8,3,0.025198799315893635,0.01937316049960022,0
10,udp,686,3951,0,1,10,4,0.04993644546081341,0.010524371978936537,0
1,icmp,455,4666,0,1,9,10,0.004424582118261822,0.04202223077046395,0
3,udp,528,4973,0,1,7,10,0.01261898888317749,0.03644729817877173,0
3,udp,584,4585,0,1,6,8,0.03571942001811814,0.009920629817455158,0
3,icmp,868,4027,0,1,8,2,0.00024679533658120145,0.031229087921160775,0
5,tcp,662,4853,0,1,3,5,0.04468551949101951,0.04767088435905734,0
3,udp,813,3222,0,1,2,5,0.01441783611073863,0.028636347146337632,0
3,udp,327,3177,0,1,4,3,0.04650415012568331,0.035256236879895535,0
10,udp,893,2021,0,1,9,1,0.0050264068245976685,0.027516780117194245,0
10,udp,646,3094,0,1,7,4,0.01598491167828141,0.037110182249726835,0
1,udp,839,4599,0,1,4,10,0.007754057249865782,0.027000604444673195,0
7,tcp,845,2852,0,1,1,6,0.006228949542468104,0.006946784995533157,0
1,icmp,858,2448,0,1,8,1,0.0007680652990520787,0.009227917610971576,0
2,icmp,445,4958,0,1,1,9,0.04165848256815355,0.0296575536841423,0
2,tcp,947,1924,0,1,9,4,0.04970089495735016,0.03627406597398814,0
8,icmp,882,4172,0,1,4,4,0.020502895366800472,0.018098898259844936,0
9,udp,714,1817,0,1,1,1,0.038248555994574995,0.03277791464925607,0
9,tcp,559,4150,0,1,6,8,0.0006910431104082349,0.011364419157099698,0
7,tcp,893,1750,0,1,6,3,0.04921357086874853,0.011989053649549126,0
1,udp,515,2770,0,1,8,2,0.0478708669011564,0.02055470416456025,0
5,icmp,511,4156,0,1,1,7,0.04526968337755131,0.008060458172406726,0
3,tcp,856,2720,0,1,9,2,0.0451847708030459,0.036347378452794746,0
7,udp,544,4771,0,1,5,3,0.00023354621540592203,0.03792437910840285,0
10,tcp,325,4326,0,1,8,10,0.008773370778039425,0.03576511149426859,0
4,tcp,484,3966,0,1,3,4,0.043961373383268505,0.03643031847074899,0
3,icmp,423,1676,0,1,9,3,0.0002968874849197834,0.04442132053171918,0
1,icmp,521,2237,0,1,8,9,0.03967573805764096,6.924825840899373e-05,0
7,udp,621,3873,0,1,10,5,0.04083125804240222,0.006682166918694144,0
1,tcp,711,4401,0,1,3,1,0.048558613729927286,0.00432463718688888,0
5,udp,609,4202,0,1,4,8,0.018516537374926628,0.02113060492107744,0
6,udp,605,4739,0,1,2,2,0.027395465458309766,0.01971890308860641,0
5,tcp,918,4849,0,1,3,8,0.010106839068807766,0.045765434910993934,0
7,tcp,809,3961,0,1,4,2,0.0400291220060847,0.049138986570593575,0
4,icmp,693,1985,0,1,6,5,0.04216578328057414,0.036812650777317796,0
3,tcp,823,4296,0,1,5,10,0.0227953555771877,0.04752736241701225,0
10,icmp,466,1977,0,1,9,4,0.0009246694800420452,0.04925205921667623,0
5,icmp,971,4801,0,1,9,6,0.018696057057402217,0.030566644346642927,0
4,udp,731,4138,0,1,9,5,0.03344008826485749,0.04035746685818212,0
9,icmp,351,3050,0,1,10,9,0.033575038574804754,0.024709029353111207,0
9,tcp,986,2667,0,1,8,7,0.029267563046623975,0.02331433857304189,0
2,udp,281,3396,0,1,10,5,0.013331700338070351,0.03691220271187768,0
6,tcp,942,3156,0,1,3,1,0.033263735279946305,0.003945623778598167,0
3,tcp,713,3612,0,1,3,7,0.004545341831340905,0.02413416812220853,0
1,tcp,775,4994,0,1,8,1,0.04304971708017284,0.025256874651397296,0
7,tcp,925,2687,0,1,9,9,0.011956679160244028,0.027178810333345682,0
10,udp,831,2539,0,1,5,1,0.016134193113702,0.0025687073537104866,0
8,icmp,531,2373,0,1,7,8,0.045271168053387774,0.047718038088844034,0
9,icmp,394,3240,0,1,6,4,0.009572266536764669,0.03540325058735777,0
8,tcp,677,2167,0,1,9,2,0.03716331864462447,0.022402153409978955,0
3,tcp,499,4457,0,1,8,10,0.006083995963663808,0.0046411431915844735,0
10,udp,1000,3114,0,1,9,2,0.007398387244894606,0.03641150988868063,0
3,udp,945,2192,0,1,10,7,0.0007212651173095831,0.030582355726328503,0
7,icmp,959,1898,0,1,9,8,0.014705622626646054,0.005255828526526657,0
6,udp,598,2414,0,1,8,9,0.023485770600512903,0.00964448631791241,0
8,icmp,497,2957,0,1,3,7,0.04253936742489959,0.016509420258359383,0
2,udp,995,2259,0,1,2,6,0.03915252923792284,0.03692431213582683,0
7,tcp,764,2493,0,1,3,2,0.0383631971475944,0.004050484248221554,0
6,icmp,922,4569,0,1,9,9,0.04244683257472087,0.031059895711159552,0
3,tcp,471,3000,0,1,1,6,0.019712597423973046,0.04787636475944926,0
3,icmp,316,3683,0,1,9,6,0.017944461465983105,0.0047842793077408135,0
4,udp,662,2789,0,1,4,9,0.027569324126481245,0.04239526887830073,0
8,udp,959,1606,0,1,8,5,0.04002272635501048,0.010600298675530856,0
10,icmp,593,2144,0,1,8,4,0.03928932875290963,0.04180094755875189,0
6,udp,885,2392,0,1,8,9,0.007170654767088197,0.03476573200557533,0
10,icmp,333,2699,0,1,2,7,0.030178048362034877,0.03346200561585281,0
1,tcp,879,2744,0,1,10,9,0.0136677657890047,0.038997513722978765,0
6,icmp,329,4372,0,1,9,3,0.02873331811876803,0.02138911673343103,0
4,tcp,776,3170,0,1,1,4,0.011967361675327776,0.048479991404931616,0
10,tcp,322,1825,0,1,10,6,0.01360712958354648,0.009315510775915936,0
5,tcp,624,1501,0,1,6,7,0.017340381334452048,0.032113411284421724,0
8,icmp,416,3227,0,1,3,10,0.011384577531347074,0.018775521421636094,0
2,tcp,582,1569,0,1,3,6,0.005441179161962262,0.018464497728113434,0
7,tcp,606,3856,0,1,8,7,0.025806944687920552,0.026325942984990237,0
3,tcp,675,4933,0,1,3,8,0.007424993135912489,0.0005531886268830555,0
9,tcp,780,4976,0,1,4,9,0.04858997238641767,0.0397199647957145,0
3,udp,740,3637,0,1,5,7,0.013805949065591544,0.02554042944556566,0
10,tcp,858,4485,0,1,6,3,0.035533760641859057,0.009898164635847796,0
8,udp,802,4631,0,1,5,9,0.0022025039583275785,0.03471806306957824,0
9,udp,290,3287,0,1,6,1,0.014845224284971559,0.03313471285853301,0
10,udp,801,3796,0,1,10,8,0.029718143858263282,0.024828036642700363,0
6,tcp,385,2116,0,1,5,3,0.006426063551062578,0.007327360945670486,0
2,udp,323,1850,0,1,5,2,0.04354527435534253,0.04692619114620132,0
1,udp,460,1649,0,1,5,5,0.022862082951597158,0.04014191400576119,0
3,tcp,535,3196,0,1,7,7,0.018618245111071803,0.025463683446147963,0
9,udp,679,3162,0,1,7,8,0.048767973078837505,0.03307324302318425,0
5,udp,744,2960,0,1,9,3,0.011711775466471225,0.003921916456352404,0
9,icmp,319,1934,0,1,3,5,0.04455989113579954,0.04256405072758873,0
4,icmp,241,2661,0,1,9,3,0.03795950557050069,0.03739578818146321,0
10,tcp,994,3375,0,1,3,3,0.012963070825147272,0.002408873641096504,0
5,icmp,927,3366,0,1,5,7,0.014138796835511676,0.04184024571809855,0
8,udp,833,1627,0,1,10,7,0.043993443113582234,0.024477782782117305,0
5,icmp,562,2665,0,1,5,5,0.011334948978085646,0.04669388699940935,0
2,icmp,868,4885,0,1,2,8,0.02884451738379374,0.012556518182596572,0
2,tcp,762,2662,0,1,7,6,0.04057522161068307,0.030172989003962886,0
5,tcp,871,3204,0,1,6,6,0.001300232598001433,0.030581990308690427,0
10,udp,285,4308,0,1,5,1,0.03081031145960214,0.021833585387410266,0
1,udp,861,3136,0,1,5,6,0.045537229827665275,0.018353839460708465,0
7,icmp,978,2655,0,1,9,5,0.01227523021922044,0.022179788047908846,0
8,udp,426,4997,0,1,9,5,0.024946711776004785,0.008060451148940008,0
8,icmp,434,3142,0,1,4,7,0.012371754920465383,0.032703656586874026,0
4,udp,713,2890,0,1,8,9,0.04449977599674456,0.013933587995982528,0
10,udp,573,3073,0,1,3,7,0.011569926226923329,0.005703612070151649,0
5,udp,750,2964,0,1,10,1,0.025052869221401527,0.041182711775382866,0
1,udp,347,4861,0,1,10,9,0.006337541658919921,0.02003358398655028,0
6,icmp,382,3847,0,1,2,2,0.046789891368400865,0.0060838690998516465,0
5,icmp,398,1767,0,1,7,9,0.04032770174704841,0.007239704985221452,0
1,icmp,570,2466,0,1,7,1,0.008101446747173674,0.0349839087486352,0
1,icmp,317,4974,0,1,7,6,0.03422798162079503,0.003588813615354375,0
4,icmp,739,2258,0,1,5,5,0.014968974613192727,0.04347166019238932,0
3,udp,302,2757,0,1,6,7,0.002530489694640337,0.019615536174360355,0
2,icmp,233,4522,0,1,9,5,0.04294440896148721,0.03775378290951795,0
3,icmp,430,4834,0,1,3,7,0.037747225523736994,0.04550238778124964,0
1,udp,805,3402,0,1,6,6,0.003852804028617235,0.0004758743024436962,0
1,tcp,737,2736,0,1,5,6,0.04628313359332513,0.048301150684593265,0
8,icmp,976,3381,0,1,7,7,0.006985738727813023,0.044490781921221044,0
9,udp,418,4382,0,1,1,2,0.015284211954843713,0.02054856347444127,0
10,tcp,677,4484,0,1,6,5,0.029669674163479327,0.016193783128745778,0
4,icmp,628,2389,0,1,3,6,0.023737047533295988,0.0039077645876124615,0
1,tcp,251,3252,0,1,9,9,0.033359054051105494,0.03083692347260867,0
7,tcp,666,4389,0,1,10,3,0.047614123657817045,0.015640283498320036,0
5,icmp,422,3295,0,1,2,3,0.015897979961363114,0.04196440262852293,0
7,udp,221,3860,0,1,3,10,0.04854546913178265,0.0027186762364408757,0
8,tcp,840,4022,0,1,3,10,0.045352209136124574,0.02320460818883387,0
4,icmp,683,2821,0,1,5,10,0.036453616257340705,0.014291220291756768,0
5,icmp,930,2899,0,1,3,8,0.0324524243631739,0.008360422989032635,0
3,tcp,267,2781,0,1,1,1,0.04878162753975154,0.03313321567025767,0
3,udp,780,3094,0,1,4,8,0.000127641521359656,0.022105361306103983,0
7,udp,641,2699,0,1,6,5,0.02942126735985648,0.04755699071610735,0
2,udp,232,2875,0,1,9,4,0.028336573653022275,0.03691380953980682,0
3,icmp,719,3399,0,1,3,2,0.002369130351944393,0.02318890565294676,0
1,udp,464,2148,0,1,9,4,0.035095842371813,0.03605464979471683,0
5,tcp,244,4618,0,1,5,7,0.02355119630386503,0.03145087486299792,0
5,icmp,426,2486,0,1,10,7,0.03342985674881823,0.03786689738305242,0
5,tcp,964,2611,0,1,2,3,0.02767071890733519,0.026900719039162465,0
1,udp,864,2318,0,1,5,6,0.0031124524241575805,0.02884346432719443,0
10,udp,960,1518,0,1,10,3,0.049153083494801526,0.010790178300206805,0
7,icmp,849,4490,0,1,3,8,0.03024607945573033,0.03130485308614319,0
10,icmp,669,3277,0,1,7,3,0.02882264932105586,0.04871214779213853,0
7,tcp,418,3320,0,1,10,8,0.04392845245956676,0.04356588613490114,0
1,tcp,648,3355,0,1,10,1,0.04623323690473236,0.018797804647329094,0
7,tcp,630,3633,0,1,2,5,0.03884131460902574,0.003136545259346996,0
3,icmp,240,4982,0,1,6,7,0.002966239986964531,0.02327158839145619,0
5,tcp,39,60,5,1,8,1,0.024574239009500155,0.09723736398435157,4
14,tcp,84,15,5,1,5,8,0.08920190580436209,0.04807618193848097,4
10,tcp,76,74,5,1,2,9,0.05494365714947094,0.03603240517988705,4
10,tcp,86,16,1,1,8,2,0.020678313722653066,0.07109949921478628,4
19,tcp,97,30,5,1,10,4,0.029983418686873965,0.015485516706398951,4
9,tcp,98,22,5,1,6,1,0.043373240201370636,0.023902111469306764,4
20,tcp,48,81,1,1,3,9,0.021467389840729968,0.02395104106598377,4
8,tcp,87,14,1,1,9,6,0.008434376809182532,0.06215785339448957,4
15,tcp,52,25,5,1,7,10,0.07624106797099389,0.09255118885444436,4
7,tcp,92,94,4,1,3,2,0.08797087228059333,0.07224279036273451,4
11,tcp,39,11,1,1,6,3,0.08718947860944809,0.036050795875531026,4
11,tcp,17,25,4,1,3,5,0.002809310813880761,0.04446106406172137,4
18,tcp,29,79,1,1,2,8,0.03759202806867551,0.014895323822283358,4
10,tcp,26,74,1,1,8,1,0.0970961164594497,0.04112358445910172,4
18,tcp,82,17,1,1,10,6,0.08532858219619761,0.031377069696810346,4
14,tcp,66,54,3,1,5,5,0.07369580320599785,0.08376627066606798,4
4,tcp,36,119,0,1,2,4,0.09837116601969154,0.02158366990253351,5
3,tcp,70,316,0,1,1,4,0.02995555083686027,0.04599213684392092,5
3,tcp,43,187,0,1,1,3,0.09413837165891854,0.01654019504839761,5
2,tcp,69,308,0,1,2,1,0.013648102738938905,0.039273561239568315,5
2,tcp,75,200,0,1,3,4,0.035997770706620656,0.014643844564743748,5
4,tcp,52,137,0,1,4,4,0.06970219383616569,0.006240289461960369,5
3,tcp,44,137,0,1,5,1,0.08638010568903706,0.046537277957226314,5
5,tcp,63,112,0,1,2,4,0.022134462458664596,0.05578786535383362,5
3,tcp,56,298,0,1,5,1,0.005969479120790777,0.09354489413259763,5
3,tcp,61,381,0,1,5,4,0.07442288558015003,0.07509064223493418,5
2,tcp,47,391,0,1,5,2,0.0701749890596187,0.03094103312684715,5
1,tcp,69,343,0,1,4,3,0.009377479656378297,0.07728697972046032,5
2,tcp,57,235,0,1,4,2,0.054614314993886595,0.055898938205818774,5
2,tcp,80,102,0,1,4,5,0.06155853984107232,0.046409572251128565,5
3,tcp,43,358,0,1,2,1,0.02232484761294482,0.016664301779563875,5
4,tcp,50,225,0,1,3,3,0.08864791482091114,0.012555122624184002,5
5,tcp,31,321,0,1,3,3,0.04609252991176443,0.014635954786323114,5
4,tcp,34,297,0,1,1,4,0.059293992408164076,0.058407434946944364,5
3,tcp,42,274,0,1,3,1,0.09273806632650176,0.07400704803066985,5
1,tcp,69,306,0,1,1,3,0.016123170842717718,0.08518428149276744,5
3,tcp,43,320,0,1,2,2,0.09331615157828348,0.06543495464809757,5
5,tcp,53,281,0,1,3,5,0.040630437519781196,0.06112969386934371,5
3,tcp,47,338,0,1,4,4,0.08893363495433036,0.0806532730376567,5
1,tcp,47,354,0,1,2,2,0.008632871033050627,0.06661201028020708,5
1,tcp,70,194,0,1,2,5,0.0940879990258647,0.0865649667707906,5
4,tcp,742,3192,0,1,4,6,0.022062533894434317,0.014788003791737232,0
6,tcp,571,3037,0,1,4,3,0.01635600829974281,0.020373822428184835,0
10,icmp,443,3311,0,1,4,9,0.04309161275951684,0.020617755696891556,0
3,udp,227,2703,0,1,9,3,0.006811041578261923,0.019461214075229778,0
2,tcp,826,4730,0,1,1,3,0.028989527769051116,0.014482432946875252,0
8,tcp,783,3093,0,1,9,6,0.0499861113505178,0.041702866506702824,0
1,tcp,361,4513,0,1,3,6,0.005375048101505637,0.03759256127878725,0
10,tcp,964,4370,0,1,3,7,0.01479121750007561,0.037417963131845526,0
6,icmp,205,2388,0,1,9,1,0.032556704410640284,0.007136651160390151,0
2,udp,327,2515,0,1,7,5,0.02138624945787528,0.015001755917986437,0
4,icmp,436,4896,0,1,5,2,0.04158239092059882,0.022920552925628224,0
5,udp,853,1647,0,1,1,4,0.013206159201435913,0.018106241836323252,0
8,udp,568,3764,0,1,4,9,0.041576551069757994,0.0037451285411233995,0
8,tcp,244,4416,0,1,9,6,0.03338819984497529,0.015795417021620517,0
3,icmp,207,3271,0,1,2,5,0.014806279247886257,0.024943224919541703,0
7,tcp,656,4843,0,1,3,10,0.018242309814017876,0.018192957452490895,0
3,udp,946,1564,0,1,4,9,0.025268222900202864,0.02503971853401256,0
6,icmp,543,2280,0,1,10,8,0.038585362930481315,0.02195277718885799,0
5,tcp,906,4440,0,1,9,10,0.027427969340134348,0.01918585903376252,0
6,udp,573,3734,0,1,9,10,0.003082298156538077,0.02697448693820629,0
2,icmp,845,4979,0,1,8,7,0.04955934094856055,0.03142053505312599,0
5,udp,862,2333,0,1,9,9,0.01982130290265879,0.0034196609149021676,0
7,icmp,340,2940,0,1,6,5,0.045847322826396864,0.02146363641037768,0
5,icmp,376,2191,0,1,7,3,0.014158269407826208,0.011786655451435885,0
5,tcp,972,4135,0,1,6,5,0.02632928083883453,0.0056834853039673455,0
9,tcp,732,4041,0,1,1,6,0.037998362862834374,0.015776827706644382,0
9,icmp,816,3056,0,1,7,2,0.04064038031300608,0.0382629109232871,0
6,udp,880,3820,0,1,10,2,0.013504344551716646,0.015277016628166079,0
9,icmp,432,1626,0,1,5,1,0.04456162276331855,0.04486819037256032,0
4,udp,345,2210,0,1,10,5,0.0008139509280902235,0.02773192071366261,0
7,icmp,718,1775,0,1,3,2,0.04716787237447567,0.04348960206954965,0
5,udp,653,1866,0,1,10,4,0.0031282350602149568,0.013592588808996437,0
8,icmp,348,2905,0,1,7,4,0.041347772867531524,0.0011197407391179415,0
5,icmp,991,2955,0,1,7,9,0.03166469473582994,0.006795828304700197,0
3,icmp,755,2096,0,1,3,3,0.0028580789537437368,0.017351267852593784,0
10,tcp,526,1769,0,1,5,7,0.009376518855673761,0.029631575923527116,0
3,tcp,920,2574,0,1,3,10,0.04028714037382158,0.012473891740099425,0
7,icmp,638,2189,0,1,10,1,0.04632440560176265,0.034735514678652074,0
7,udp,422,1900,0,1,7,10,0.03192526933449212,0.025135800470930045,0
1,icmp,707,1839,0,1,9,2,0.004283716659632242,0.006102067377801274,0
4,tcp,494,4973,0,1,1,5,0.018786937860188764,0.006182058495070003,0
5,udp,504,4680,0,1,7,2,0.017427637502190018,0.03716425172170763,0
5,tcp,593,3054,0,1,6,2,0.02695607744134868,0.028434540865606286,0
3,udp,771,2071,0,1,3,6,0.042809971356654035,0.04400820658852481,0
6,udp,477,4407,0,1,9,4,0.028785672717965838,0.029034996540148635,0
5,tcp,406,3767,0,1,6,8,0.01483061618760474,0.03263926120301386,0
2,udp,229,2721,0,1,1,7,0.003809674483801856,0.0035686857512543914,0
7,tcp,915,3758,0,1,1,9,0.024955138113208014,0.010139872402311118,0
8,icmp,840,4740,0,1,9,9,0.023619974857552864,0.02948990121064749,0
4,icmp,300,1618,0,1,6,10,0.037540548873112936,0.00242314856818282,0
10,tcp,437,4163,0,1,10,6,0.040301614686937444,0.024801492150589452,0
6,udp,672,3414,0,1,6,9,0.001421210862894723,0.00024733854762299946,0
1,tcp,542,1621,0,1,3,2,0.0032263358311787507,0.03578947059608566,0
4,udp,922,2914,0,1,7,2,0.04669030982391523,0.010189373765338983,0
10,icmp,293,2249,0,1,5,6,0.03972559896989952,0.040080658166758626,0
3,icmp,719,4504,0,1,5,5,0.04794834903816439,0.02747410658152868,0
